date,account,type,category,amount,description
2025-08-26,AC125,Debit,Transport,1483.80,Taxi or bus fare
2025-08-25,AC124,Credit,Food,2226.89,Lunch at cafe
2025-08-18,AC123,Debit,Transport,2282.00,Taxi or bus fare
2025-08-26,AC125,Debit,Utilities,2448.43,Utility bill
2025-08-19,AC124,Credit,Entertainment,4739.64,Movie or event
2025-08-06,AC124,Credit,Utilities,1874.32,Utility bill
2025-08-15,AC124,Credit,Shopping,3185.08,Purchased items
2025-08-16,AC125,Credit,Food,-2726.04,Lunch at cafe
2025-08-13,AC123,Credit,Food,390.00,Lunch at cafe
2025-08-04,AC124,Credit,Utilities,4615.93,
2025-08-04,AC123,Credit,Food,1510.16,Lunch at cafe
2025-08-16,AC124,,Entertainment,228.97,Movie or event
2025-08-06,AC124,Credit,Food,657.47,Lunch at cafe
2025-08-06,AC123,Credit,Transport,900.35,Taxi or bus fare
2025-08-03,AC123,Debit,Salary,3283.28,Monthly paycheck
2025-08-15,AC125,Credit,Transport,1691.02,
2025-08-03,AC123,Debit,Utilities,2902.82,Utility bill
2025-08-14,AC125,Debit,Food,102.96,Lunch at cafe
2025-08-31,AC125,Debit,Entertainment,4856.31,Movie or event
2025-08-01,AC123,Debit,Salary,2134.58,Monthly paycheck
2025-08-25,AC123,Credit,Food,4963.25,Lunch at cafe
2025-08-11,AC123,Credit,Transport,2779.29,Taxi or bus fare
2025-08-11,AC123,Credit,Transport,76.12,Taxi or bus fare
2025-08-24,AC125,Credit,Salary,2563.47,Monthly paycheck
2025-08-15,AC124,Debit,Rent,398.19,Monthly rent
2025-08-28,AC125,Debit,Utilities,3653.08,Utility bill
2025-08-21,AC124,Credit,Food,4082.05,Lunch at cafe
2025-08-09,AC125,Credit,Shopping,4412.67,Purchased items
2025-08-22,AC124,Credit,Food,1851.73,Lunch at cafe
2025-08-19,AC124,Debit,Utilities,1224.24,Utility bill
2025-08-21,AC124,Debit,Entertainment,183.35,Movie or event
2025-08-17,AC123,,Food,4226.14,Lunch at cafe
2025-08-05,AC125,Credit,Salary,4656.24,Monthly paycheck
2025-08-22,AC124,Debit,Salary,1386.75,Monthly paycheck
2025-08-26,AC123,Debit,Utilities,1876.54,Utility bill
2025-08-15,AC124,Credit,Shopping,3043.68,Purchased items
2025-08-14,AC123,Credit,Utilities,3160.15,Utility bill
2025-08-30,AC124,Credit,Rent,2969.37,Monthly rent
2025-08-14,AC125,Credit,Shopping,3460.74,Purchased items
2025-08-18,AC125,,Salary,3704.68,Monthly paycheck
2025-08-09,AC125,Debit,Salary,4493.04,Monthly paycheck
2025-08-24,AC124,Debit,Rent,812.55,Monthly rent
2025-08-29,AC125,Debit,Rent,4183.74,Monthly rent
2025-08-29,AC124,Debit,Food,995.44,Lunch at cafe
2025-08-10,AC125,Debit,Salary,4462.96,Monthly paycheck
2025-08-14,AC124,Credit,Salary,307.59,Monthly paycheck
2025-08-17,AC124,Debit,Salary,1665.46,Monthly paycheck
2025-08-21,AC124,Credit,Entertainment,4009.06,Movie or event
2025-08-16,AC123,Debit,Rent,1670.21,Monthly rent
2025-08-27,AC123,Credit,Rent,2890.37,Monthly rent
2025-08-16,AC125,Credit,Transport,192.31,Taxi or bus fare
2025-08-04,AC125,Debit,Transport,2266.36,Taxi or bus fare
2025-08-23,AC124,Debit,Rent,2495.49,Monthly rent
2025-08-01,AC124,Debit,Rent,2705.05,Monthly rent
2025-08-19,AC123,Debit,Shopping,3716.37,Purchased items
2025-08-26,AC123,Credit,Entertainment,1807.77,Movie or event
2025-08-24,AC125,Credit,Salary,2242.09,Monthly paycheck
2025-08-12,AC125,Debit,Utilities,-2607.06,Utility bill
2025-08-01,AC123,Debit,Transport,3859.35,Taxi or bus fare
2025-08-27,AC124,Credit,Shopping,4668.77,Purchased items
2025-08-25,AC125,Debit,Food,4515.63,Lunch at cafe
2025-08-01,AC123,Credit,Entertainment,183.48,Movie or event
2025-08-16,AC124,Debit,Transport,2305.85,Taxi or bus fare
2025-08-29,AC124,Credit,Food,-1233.70,Lunch at cafe
2025-08-08,AC123,,Entertainment,3048.46,Movie or event
2025-08-07,AC124,Credit,Entertainment,4270.45,Movie or event
2025-08-20,AC125,Credit,Transport,286.36,Taxi or bus fare
2025-08-24,AC124,,Salary,1654.33,Monthly paycheck
2025-08-12,AC124,Credit,Utilities,526.86,Utility bill
2025-08-16,AC125,Credit,Salary,3688.57,Monthly paycheck
2025-08-15,AC125,Credit,Rent,2308.74,Monthly rent
2025-08-31,AC123,Credit,Utilities,2987.48,Utility bill
2025-08-28,AC124,Credit,Utilities,4748.31,Utility bill
2025-08-13,AC123,Debit,Food,446.11,Lunch at cafe
2025-08-30,AC123,Credit,Rent,2575.21,Monthly rent
2025-08-08,AC125,Debit,Entertainment,709.70,Movie or event
2025-08-16,AC125,Debit,Transport,4043.69,Taxi or bus fare
2025-08-06,AC125,Credit,Rent,2015.51,Monthly rent
2025-08-09,AC125,Debit,Transport,3797.97,Taxi or bus fare
2025-08-29,AC123,Debit,Food,3515.75,Lunch at cafe
2025-08-21,AC125,Credit,Salary,2411.43,Monthly paycheck
2025-08-25,AC124,Debit,Rent,1823.14,Monthly rent
2025-08-26,AC123,Credit,Shopping,1759.88,Purchased items
2025-08-27,AC125,Debit,Salary,4064.36,Monthly paycheck
2025-08-17,AC123,Debit,Rent,1638.97,Monthly rent
2025-08-12,AC124,Debit,Shopping,976.54,Purchased items
2025-08-30,AC125,Credit,Rent,4286.06,Monthly rent
2025-08-09,AC124,Debit,Shopping,4831.96,Purchased items
2025-08-04,AC123,Credit,Entertainment,4716.51,Movie or event
2025-08-14,AC123,Credit,Utilities,3226.03,Utility bill
2025-08-26,AC124,Debit,Transport,1034.71,Taxi or bus fare
2025-08-24,AC123,Debit,Utilities,1013.86,
2025-08-09,AC123,Credit,Transport,4884.35,Taxi or bus fare
2025-08-04,AC125,,Food,4667.42,Lunch at cafe
2025-08-21,AC125,Credit,Food,2803.27,Lunch at cafe
2025-08-30,AC124,Debit,Utilities,1684.46,Utility bill
2025-08-22,AC123,Credit,Food,3447.79,Lunch at cafe
2025-08-30,AC125,Debit,Salary,3781.81,Monthly paycheck
2025-08-16,AC125,Debit,Rent,2938.07,Monthly rent
2025-08-16,AC124,Credit,Rent,894.58,Monthly rent
2025-08-25,AC124,Debit,Shopping,4185.55,Purchased items
2025-08-31,AC125,Credit,Utilities,4803.82,Utility bill
2025-08-20,AC124,Credit,Shopping,1744.05,Purchased items
2025-08-20,AC123,Debit,Rent,4821.59,Monthly rent
2025-08-25,AC123,Debit,Rent,3375.96,Monthly rent
2025-08-30,AC124,Credit,Rent,4347.57,Monthly rent
2025-08-20,AC123,Credit,Transport,5002.51,Taxi or bus fare
2025-08-26,AC124,Debit,Transport,272.60,Taxi or bus fare
2025-08-07,AC123,Debit,Rent,3276.49,Monthly rent
2025-08-26,AC123,Credit,Rent,92.58,Monthly rent
2025-08-31,AC124,Debit,Rent,1265.56,Monthly rent
2025-08-01,AC123,Credit,Utilities,2845.81,Utility bill
2025-08-13,AC124,Credit,Salary,3984.52,Monthly paycheck
2025-08-23,AC123,Credit,Entertainment,1237.23,Movie or event
2025-08-08,AC125,Debit,Rent,1764.79,Monthly rent
2025-08-02,AC124,Debit,Utilities,3562.75,Utility bill
2025-08-09,AC125,Debit,Shopping,699.41,Purchased items
2025-08-10,AC123,Debit,Food,296.95,Lunch at cafe
2025-08-12,AC123,Debit,Salary,651.83,Monthly paycheck
2025-08-07,AC124,Credit,Entertainment,1457.51,Movie or event
2025-08-15,AC125,Debit,Food,2566.69,Lunch at cafe
2025-08-17,AC123,,Utilities,2109.52,Utility bill
2025-08-07,AC125,,Shopping,3016.33,Purchased items
2025-08-17,AC124,Debit,Utilities,3905.42,Utility bill
2025-08-08,AC123,Credit,Transport,3314.90,Taxi or bus fare
2025-08-07,AC124,Debit,Utilities,1671.39,Utility bill
2025-08-24,AC125,Debit,Entertainment,3580.67,Movie or event
2025-08-23,AC125,Credit,Shopping,1654.29,Purchased items
2025-08-04,AC123,Credit,Shopping,2612.68,Purchased items
2025-08-06,AC123,Debit,Utilities,1501.68,Utility bill
2025-08-14,AC123,Credit,Shopping,4322.79,Purchased items
2025-08-30,AC124,Debit,Transport,3327.96,Taxi or bus fare
2025-08-21,AC123,Debit,Entertainment,3335.86,Movie or event
2025-08-15,AC123,Debit,Rent,1689.54,Monthly rent
2025-08-19,AC125,Credit,Utilities,3894.07,Utility bill
2025-08-03,AC124,Credit,Transport,1548.21,Taxi or bus fare
2025-08-25,AC125,Credit,Utilities,3915.40,Utility bill
2025-08-20,AC124,Debit,Utilities,4367.13,Utility bill
2025-08-01,AC123,Credit,Utilities,2975.76,Utility bill
2025-08-27,AC123,Debit,Food,1733.92,Lunch at cafe
2025-08-27,AC123,Credit,Salary,4234.21,Monthly paycheck
2025-08-24,AC125,Credit,Transport,2155.49,Taxi or bus fare
2025-08-10,AC123,Debit,Salary,1571.02,Monthly paycheck
2025-08-29,AC125,Debit,Rent,2919.08,Monthly rent
2025-08-25,AC125,Credit,Salary,4457.83,Monthly paycheck
2025-08-27,AC123,Debit,Salary,164.09,Monthly paycheck
2025-08-08,AC125,Debit,Utilities,4329.71,Utility bill
2025-08-02,AC125,Debit,Rent,1559.12,Monthly rent
2025-08-14,AC124,Debit,Shopping,2478.43,Purchased items
2025-08-28,AC124,Credit,Rent,2228.89,Monthly rent
2025-08-16,AC125,Credit,Utilities,736.59,Utility bill
2025-08-22,AC123,Debit,Shopping,825.48,Purchased items
2025-08-12,AC123,Credit,Transport,2472.12,Taxi or bus fare
2025-08-08,AC125,Credit,Rent,3888.47,Monthly rent
2025-08-17,AC125,Debit,Shopping,2662.69,Purchased items
2025-08-22,AC124,Credit,Shopping,2888.48,Purchased items
2025-08-22,AC124,Debit,Food,2069.50,Lunch at cafe
2025-08-08,AC125,Credit,Transport,4598.61,Taxi or bus fare
2025-08-18,AC124,Credit,Entertainment,1780.06,Movie or event
2025-08-19,AC123,Credit,Food,1688.46,Lunch at cafe
2025-08-07,AC125,Credit,Transport,639.48,Taxi or bus fare
2025-08-31,AC124,Credit,Salary,1685.04,Monthly paycheck
2025-08-14,AC123,Debit,Food,4339.72,Lunch at cafe
2025-08-26,AC124,Credit,Transport,3695.26,Taxi or bus fare
2025-08-01,AC123,Credit,Entertainment,1186.45,Movie or event
2025-08-24,AC125,Debit,Salary,3534.52,Monthly paycheck
2025-08-19,AC124,Debit,Rent,812.94,Monthly rent
2025-08-31,AC125,Credit,Salary,4155.84,Monthly paycheck
2025-08-19,AC124,Debit,Food,3360.63,Lunch at cafe
2025-08-22,AC123,Debit,Shopping,4524.18,Purchased items
2025-08-16,AC125,Credit,Shopping,2895.78,Purchased items
2025-08-15,AC123,Debit,Utilities,1330.36,Utility bill
2025-08-07,AC124,Credit,Salary,-81.82,Monthly paycheck
2025-08-27,AC124,Debit,Salary,4629.97,
2025-08-09,AC125,Credit,Shopping,1224.34,Purchased items
2025-08-20,AC125,Credit,Transport,4425.60,Taxi or bus fare
2025-08-14,AC125,Credit,Salary,4335.49,Monthly paycheck
2025-08-21,AC125,Debit,Rent,2129.50,Monthly rent
2025-08-09,AC123,Credit,Shopping,2041.99,Purchased items
2025-08-13,AC123,Credit,Food,2857.37,Lunch at cafe
2025-08-26,AC123,Debit,Shopping,494.21,Purchased items
2025-08-13,AC124,Credit,Salary,1414.15,Monthly paycheck
2025-08-13,AC124,Debit,Food,2958.96,Lunch at cafe
2025-08-24,AC123,Debit,Utilities,747.99,Utility bill
2025-08-23,AC125,Credit,Salary,4952.35,Monthly paycheck
2025-08-24,AC123,Credit,Shopping,1603.43,Purchased items
2025-08-12,AC125,Credit,Salary,2090.03,Monthly paycheck
2025-08-16,AC123,Debit,Food,3651.93,Lunch at cafe
2025-08-31,AC125,Debit,Transport,987.25,Taxi or bus fare
2025-08-04,AC123,Debit,Shopping,4056.77,Purchased items
2025-08-12,AC125,,Utilities,4790.42,Utility bill
2025-08-12,AC125,Debit,Salary,4078.35,Monthly paycheck
2025-08-31,AC125,Debit,Transport,1733.31,Taxi or bus fare
2025-08-24,AC125,Debit,Food,3317.60,Lunch at cafe
2025-08-13,AC125,Debit,Utilities,4616.44,Utility bill
2025-08-30,AC123,Credit,Shopping,3580.20,Purchased items
2025-08-20,AC123,Debit,Shopping,1691.94,Purchased items
2025-08-06,AC123,Debit,Entertainment,4535.85,Movie or event
2025-08-04,AC125,Debit,Shopping,4991.34,Purchased items
2025-08-08,AC125,Credit,Rent,1564.56,Monthly rent
2025-08-11,AC124,Credit,Utilities,2987.34,Utility bill
2025-08-20,AC124,Credit,Entertainment,3362.64,Movie or event
2025-08-13,AC123,Credit,Shopping,4816.83,Purchased items
2025-08-27,AC125,Credit,Shopping,1830.43,Purchased items
2025-08-19,AC124,Debit,Salary,3162.52,Monthly paycheck
2025-08-28,AC123,Debit,Food,3558.28,Lunch at cafe
2025-08-05,AC125,Credit,Utilities,3234.78,Utility bill
2025-08-28,AC125,Credit,Rent,3477.12,Monthly rent
2025-08-16,AC124,Debit,Utilities,1545.10,Utility bill
2025-08-09,AC124,Credit,Transport,2490.07,Taxi or bus fare
2025-08-24,AC124,Debit,Utilities,4412.39,Utility bill
2025-08-30,AC124,Credit,Entertainment,2151.42,Movie or event
2025-08-28,AC124,Credit,Food,2393.81,Lunch at cafe
2025-08-22,AC123,,Food,709.51,Lunch at cafe
2025-08-23,AC125,Credit,Food,603.44,Lunch at cafe
2025-08-16,AC125,Credit,Shopping,672.93,Purchased items
2025-08-18,AC124,Debit,Shopping,4816.74,Purchased items
2025-08-06,AC123,Debit,Food,1487.76,Lunch at cafe
2025-08-12,AC124,Credit,Utilities,754.48,Utility bill
2025-08-17,AC125,Debit,Utilities,1668.36,Utility bill
2025-08-07,AC124,Credit,Food,2200.84,Lunch at cafe
2025-08-16,AC125,Debit,Transport,1028.73,Taxi or bus fare
2025-08-15,AC125,Debit,Entertainment,3264.12,Movie or event
2025-08-27,AC123,Debit,Utilities,3948.41,Utility bill
2025-08-20,AC124,Credit,Transport,3760.26,Taxi or bus fare
2025-08-08,AC124,Debit,Utilities,923.06,Utility bill
2025-08-05,AC125,Credit,Shopping,1740.13,Purchased items
2025-08-17,AC125,Debit,Shopping,4534.39,Purchased items
2025-08-17,AC124,Credit,Shopping,3024.11,Purchased items
2025-08-26,AC124,Credit,Transport,327.60,Taxi or bus fare
2025-08-26,AC125,Credit,Rent,3856.94,Monthly rent
2025-08-25,AC123,Debit,Transport,4334.56,Taxi or bus fare
2025-08-07,AC123,Debit,Entertainment,4046.38,Movie or event
2025-08-06,AC125,Debit,Food,231.20,
2025-08-17,AC124,Debit,Salary,4441.27,Monthly paycheck
2025-08-29,AC125,Credit,Food,1084.28,Lunch at cafe
2025-08-07,AC124,Credit,Transport,2910.29,Taxi or bus fare
2025-08-08,AC125,Credit,Transport,3732.76,Taxi or bus fare
2025-08-18,AC123,Debit,Food,3729.42,Lunch at cafe
2025-08-09,AC124,Debit,Utilities,953.10,Utility bill
2025-08-04,AC123,Credit,Shopping,-1519.71,Purchased items
2025-08-15,AC123,Credit,Food,3889.65,Lunch at cafe
2025-08-06,AC125,Debit,Utilities,1143.11,Utility bill
2025-08-15,AC124,Debit,Utilities,3294.42,Utility bill
2025-08-02,AC124,,Utilities,3686.68,Utility bill
2025-08-01,AC124,Credit,Transport,4087.33,Taxi or bus fare
2025-08-01,AC125,Debit,Entertainment,2535.21,Movie or event
2025-08-31,AC125,Debit,Food,4106.70,Lunch at cafe
2025-08-18,AC125,Debit,Salary,2486.96,Monthly paycheck
2025-08-15,AC124,,Rent,370.22,Monthly rent
2025-08-04,AC125,Credit,Utilities,4611.20,Utility bill
2025-08-15,AC125,Credit,Food,3873.40,Lunch at cafe
2025-08-07,AC123,Credit,Transport,192.52,Taxi or bus fare
2025-08-07,AC125,Debit,Food,1236.48,Lunch at cafe
2025-08-31,AC124,Credit,Entertainment,1689.64,Movie or event
2025-08-16,AC123,Debit,Salary,2224.80,Monthly paycheck
2025-08-10,AC125,Debit,Shopping,3266.58,Purchased items
2025-08-20,AC123,Credit,Shopping,1114.53,Purchased items
2025-08-21,AC125,Credit,Salary,4897.99,Monthly paycheck
2025-08-03,AC125,Credit,Shopping,1393.87,Purchased items
2025-08-18,AC124,Credit,Rent,954.82,Monthly rent
2025-08-15,AC124,Credit,Food,1666.93,Lunch at cafe
2025-08-31,AC123,Credit,Shopping,384.54,Purchased items
2025-08-22,AC123,Debit,Shopping,3474.54,Purchased items
2025-08-09,AC125,Credit,Transport,1942.92,Taxi or bus fare
2025-08-24,AC125,Debit,Utilities,113.81,Utility bill
2025-08-13,AC124,Credit,Utilities,4184.39,Utility bill
2025-08-20,AC123,Debit,Salary,1788.56,Monthly paycheck
2025-08-16,AC123,Debit,Shopping,1168.15,Purchased items
2025-08-24,AC123,Credit,Food,3672.72,Lunch at cafe
2025-08-03,AC125,Debit,Shopping,1086.79,Purchased items
2025-08-05,AC125,Debit,Rent,-4718.60,Monthly rent
2025-08-26,AC124,Credit,Entertainment,2250.04,Movie or event
2025-08-09,AC125,Credit,Rent,3527.12,Monthly rent
2025-08-19,AC124,Debit,Food,2263.63,Lunch at cafe
2025-08-23,AC124,Credit,Rent,3949.01,Monthly rent
2025-08-18,AC125,Credit,Utilities,3347.29,Utility bill
2025-08-25,AC125,Debit,Salary,594.69,Monthly paycheck
2025-08-13,AC124,Debit,Salary,-1134.37,Monthly paycheck
2025-08-09,AC124,Debit,Entertainment,4570.52,Movie or event
2025-08-17,AC125,Debit,Salary,313.26,Monthly paycheck
2025-08-29,AC124,Debit,Utilities,370.90,Utility bill
2025-08-10,AC123,Debit,Transport,1510.80,Taxi or bus fare
2025-08-17,AC123,Credit,Rent,2661.42,Monthly rent
2025-08-06,AC124,Credit,Utilities,3553.34,Utility bill
2025-08-01,AC124,Debit,Utilities,2591.49,Utility bill
2025-08-24,AC125,Debit,Rent,1358.71,Monthly rent
2025-08-14,AC124,Credit,Food,1788.33,Lunch at cafe
2025-08-05,AC125,Credit,Transport,837.44,Taxi or bus fare
2025-08-02,AC125,Credit,Utilities,1442.81,Utility bill
2025-08-17,AC123,Credit,Utilities,2647.82,Utility bill
2025-08-24,AC125,Credit,Transport,1051.25,Taxi or bus fare
2025-08-30,AC123,Debit,Food,148.16,Lunch at cafe
2025-08-16,AC123,Debit,Utilities,3707.85,Utility bill
2025-08-22,AC125,Credit,Entertainment,4065.56,Movie or event
2025-08-16,AC125,,Utilities,1092.29,Utility bill
2025-08-14,AC125,Debit,Entertainment,1464.85,Movie or event
2025-08-26,AC125,Debit,Utilities,4429.47,Utility bill
2025-08-15,AC124,Debit,Utilities,4142.56,Utility bill
2025-08-19,AC123,Debit,Food,4177.15,Lunch at cafe
2025-08-06,AC123,Credit,Salary,4894.65,Monthly paycheck
2025-08-07,AC125,Credit,Utilities,4267.56,Utility bill
2025-08-30,AC124,,Salary,1141.03,Monthly paycheck
2025-08-16,AC125,Debit,Shopping,4934.37,Purchased items
2025-08-23,AC123,Credit,Entertainment,632.82,Movie or event
2025-08-16,AC124,Debit,Rent,1795.05,Monthly rent
2025-08-29,AC125,Credit,Utilities,2286.86,Utility bill
2025-08-19,AC123,Credit,Food,3631.59,Lunch at cafe
2025-08-27,AC124,Credit,Utilities,896.62,Utility bill
2025-08-13,AC125,Credit,Shopping,3978.27,Purchased items
2025-08-03,AC123,Debit,Entertainment,548.66,Movie or event
2025-08-12,AC124,Debit,Transport,136.22,Taxi or bus fare
2025-08-11,AC124,Credit,Rent,3425.55,Monthly rent
2025-08-25,AC123,Debit,Rent,1883.11,Monthly rent
2025-08-10,AC124,Debit,Shopping,241.79,Purchased items
2025-08-09,AC124,Debit,Food,3210.48,Lunch at cafe
2025-08-19,AC124,Debit,Food,3014.02,Lunch at cafe
2025-08-29,AC124,Credit,Shopping,1014.48,Purchased items
2025-08-22,AC123,Credit,Salary,4716.28,Monthly paycheck
2025-08-19,AC124,Credit,Shopping,915.89,Purchased items
2025-08-09,AC123,Credit,Salary,1621.11,Monthly paycheck
2025-08-14,AC123,Debit,Shopping,1635.04,Purchased items
2025-08-19,AC125,Credit,Salary,377.35,Monthly paycheck
2025-08-23,AC124,Debit,Salary,597.58,Monthly paycheck
2025-08-08,AC124,Debit,Utilities,3125.28,Utility bill
2025-08-21,AC125,Credit,Utilities,4696.74,Utility bill
2025-08-25,AC124,Debit,Salary,200.01,Monthly paycheck
2025-08-10,AC125,Credit,Rent,1388.03,Monthly rent
2025-08-16,AC123,Credit,Salary,1223.78,Monthly paycheck
2025-08-30,AC124,Credit,Utilities,1541.91,Utility bill
2025-08-09,AC123,Credit,Food,1638.11,Lunch at cafe
2025-08-01,AC124,Credit,Utilities,1730.49,Utility bill
2025-08-11,AC123,Credit,Shopping,2976.42,Purchased items
2025-08-18,AC124,Debit,Shopping,4873.86,Purchased items
2025-08-21,AC124,Credit,Rent,1427.99,Monthly rent
2025-08-27,AC124,Debit,Utilities,4421.85,Utility bill
2025-08-16,AC125,Debit,Salary,494.03,Monthly paycheck
2025-08-18,AC124,Credit,Shopping,3497.06,Purchased items
2025-08-22,AC123,Credit,Salary,4786.61,Monthly paycheck
2025-08-05,AC125,Credit,Salary,1674.98,Monthly paycheck
2025-08-07,AC123,Credit,Salary,3271.31,Monthly paycheck
2025-08-07,AC125,Debit,Rent,3326.76,Monthly rent
2025-08-07,AC125,Credit,Rent,1504.24,Monthly rent
2025-08-08,AC125,Credit,Utilities,2700.75,Utility bill
2025-08-18,AC125,Debit,Food,3664.33,Lunch at cafe
2025-08-25,AC124,Debit,Utilities,2168.24,Utility bill
2025-08-18,AC125,Credit,Utilities,1431.66,Utility bill
2025-08-18,AC123,Credit,Utilities,1309.47,Utility bill
2025-08-26,AC125,Credit,Food,3012.48,Lunch at cafe
2025-08-02,AC123,Debit,Shopping,765.51,Purchased items
2025-08-14,AC124,Debit,Shopping,1861.93,Purchased items
2025-08-25,AC123,Credit,Entertainment,1031.87,Movie or event
2025-08-11,AC125,Credit,Food,904.99,Lunch at cafe
2025-08-07,AC124,Credit,Utilities,2619.61,Utility bill
2025-08-27,AC125,Debit,Rent,4306.64,Monthly rent
2025-08-01,AC124,Credit,Transport,259.68,Taxi or bus fare
2025-08-23,AC124,Credit,Utilities,91.95,Utility bill
2025-08-25,AC125,Credit,Salary,76.39,Monthly paycheck
2025-08-25,AC125,Debit,Shopping,3166.75,Purchased items
2025-08-10,AC124,Debit,Food,4905.65,Lunch at cafe
2025-08-12,AC123,Debit,Utilities,4539.93,Utility bill
2025-08-25,AC125,Credit,Salary,4183.86,Monthly paycheck
2025-08-02,AC124,Debit,Salary,3797.88,Monthly paycheck
2025-08-02,AC125,Credit,Food,1083.18,Lunch at cafe
2025-08-15,AC124,Credit,Rent,3132.03,Monthly rent
2025-08-28,AC124,Debit,Salary,819.01,Monthly paycheck
2025-08-23,AC125,Debit,Salary,2470.21,Monthly paycheck
2025-08-23,AC124,Debit,Transport,305.41,Taxi or bus fare
2025-08-16,AC123,Debit,Transport,1512.56,Taxi or bus fare
2025-08-22,AC123,Debit,Shopping,584.26,Purchased items
2025-08-17,AC124,Debit,Shopping,722.90,Purchased items
2025-08-26,AC125,Debit,Transport,4703.94,Taxi or bus fare
2025-08-22,AC124,Debit,Transport,4576.18,Taxi or bus fare
2025-08-14,AC125,Credit,Salary,4973.33,Monthly paycheck
2025-08-02,AC123,Credit,Food,1612.96,Lunch at cafe
2025-08-18,AC125,Credit,Entertainment,4766.93,Movie or event
2025-08-18,AC123,Debit,Utilities,2101.58,Utility bill
2025-08-18,AC124,Credit,Rent,1306.73,Monthly rent
2025-08-06,AC123,Debit,Transport,358.80,Taxi or bus fare
2025-08-29,AC123,Debit,Food,2096.90,Lunch at cafe
2025-08-25,AC123,Debit,Salary,29.77,Monthly paycheck
2025-08-07,AC124,Credit,Entertainment,3936.75,Movie or event
2025-08-01,AC125,Credit,Utilities,1878.12,Utility bill
2025-08-07,AC124,Credit,Utilities,4687.97,Utility bill
2025-08-25,AC125,Debit,Utilities,4886.78,Utility bill
